file_path;file_id;file_size
Climate/2071_2100/bio18/bio18_2071-2100_ukesm1-0-ll_ssp585_V.2.1_h20v08.zip;notneeded_legacy;335684119
Climate/2071_2100/bio18/bio18_2071-2100_mpi-esm1-2-hr_ssp370_V.2.1_h16v12.zip;notneeded_legacy;9759
Climate/2071_2100/bio18/bio18_2071-2100_ipsl-cm6a-lr_ssp585_V.2.1_h30v10.zip;notneeded_legacy;257409679
Climate/2071_2100/bio18/bio18_2071-2100_ukesm1-0-ll_ssp585_V.2.1_h02v10.zip;notneeded_legacy;129316
Climate/2071_2100/bio18/bio18_2071-2100_ipsl-cm6a-lr_ssp370_V.2.1_h24v02.zip;notneeded_legacy;215309996
Climate/2071_2100/bio18/bio18_2071-2100_mpi-esm1-2-hr_ssp585_V.2.1_h32v10.zip;notneeded_legacy;161541722
Climate/2071_2100/bio18/bio18_2071-2100_mpi-esm1-2-hr_ssp585_V.2.1_h08v02.zip;notneeded_legacy;153645886
Climate/2071_2100/bio18/bio18_2071-2100_mpi-esm1-2-hr_ssp370_V.2.1_h16v04.zip;notneeded_legacy;84242371
Climate/2071_2100/bio18/bio18_2071-2100_ipsl-cm6a-lr_ssp585_V.2.1_h32v12.zip;notneeded_legacy;27025459
Climate/2071_2100/bio18/bio18_2071-2100_ipsl-cm6a-lr_ssp370_V.2.1_h02v00.zip;notneeded_legacy;45200484
