gbifID,datasetKey,class,order,family,genus,species,year,month,day,decimalLongitude,decimalLatitude
4953133582,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2024,10,1,19.714158,39.673517
4953047041,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2024,9,27,19.708572,39.673897
4946361993,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2024,9,14,23.832136,40.022209
4946207709,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2024,9,11,25.731641,35.244151
4937119962,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2024,8,5,24.619301,40.59451
4936783895,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2024,8,5,19.871119,39.717995
4936755034,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2024,9,3,23.677965,35.233063
4936263457,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2024,8,7,25.803947,37.096297
4919382099,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2024,7,27,19.706593,39.674857
4903759374,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2024,6,19,20.730946,38.725978
4901584519,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2024,6,10,24.143801,40.74005
4875065983,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2024,5,23,19.657139,39.714994
4607363739,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2022,9,1,20.804919,38.092206
4542756520,8e9974a4-12e2-475f-9aec-5abdf24a1f50,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2013,9,23,24.42134,36.73318
4516664576,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2023,7,12,19.917766,39.729508
4516423085,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2023,7,5,19.658393,39.715162
4512426438,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2024,1,14,22.832398,40.620173
4512191603,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2023,5,25,20.752618,38.065527
4453890552,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2023,7,7,19.847941,39.672913
4438902676,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2023,4,30,24.74296,40.605982
4430755434,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2023,10,21,24.278752,35.327643
4413564148,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2023,8,30,23.541624,40.015131
4413469647,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2023,8,27,19.940041,39.471558
4407353510,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2022,9,19,20.866191,37.72402
4407159520,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2023,7,6,20.766695,38.165646
4405473571,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2023,8,24,23.532297,40.017222
4405006586,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2023,8,14,20.573449,38.468629
4405005931,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2023,8,14,20.57348,38.468004
4400146145,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2023,8,17,22.566639,36.758726
4400058113,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2023,7,27,25.383532,36.669798
4177085006,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2023,8,5,22.892573,40.380307
4171541436,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2023,7,24,20.005869,39.447227
4171421863,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2023,7,26,19.663882,39.719916
4171352754,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2023,7,24,20.006533,39.445504
4171275812,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2023,7,26,25.382817,36.671534
4165597619,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2023,7,19,22.897163,40.37577
4165399238,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2023,7,22,19.785117,39.795752
4162505301,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2023,7,13,19.94178,39.780749
4162464788,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2023,7,16,19.6644,39.720121
4046245678,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2022,4,27,21.427877,38.550301
4046245636,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2022,4,23,25.734865,35.255778
4018245980,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2023,1,6,23.743825,37.849438
3947288761,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2022,10,17,25.338299,37.416321
3923644975,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2022,8,14,19.663839,39.719618
3923521729,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2022,9,25,22.833458,40.6192
3903015549,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2022,8,28,19.723877,39.665527
3859821963,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2022,6,20,28.209934,36.321609
3858886955,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2022,6,18,22.44914,36.455311
3743207625,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2021,7,26,20.441578,38.345189
3743203571,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2021,7,26,20.441582,38.345176
3333236689,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2021,7,23,23.457352,40.070437
3327954608,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2021,7,12,23.482053,37.354008
3327879570,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2021,7,13,23.482422,37.353792
2839728910,8a863029-f435-446a-821e-275f4f641165,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2014,7,5,26.209681,39.204988
2611157259,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2020,4,25,26.502174,39.178694
2350315389,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2019,7,5,23.990181,35.515262
207730681,96582dc4-f762-11e1-a439-00145eb45e9a,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,1978,7,7,23.976389,39.191667
1990450486,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2015,5,17,25.84695,35.015067
1978814568,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2015,5,14,25.847208,35.014786
1946198715,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2018,8,26,23.333917,39.209998
1609380677,6ec2600f-768a-4240-9575-0972fef6c76f,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2012,,,25.333372,35.330333
1609380190,6ec2600f-768a-4240-9575-0972fef6c76f,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2003,,,26.3,39.18
1609380157,6ec2600f-768a-4240-9575-0972fef6c76f,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2003,,,26.37,39.27
1609379305,6ec2600f-768a-4240-9575-0972fef6c76f,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,1990,,,21.53,38.6
1609379270,6ec2600f-768a-4240-9575-0972fef6c76f,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,1992,,,21.57,38.6
1609379247,6ec2600f-768a-4240-9575-0972fef6c76f,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,1990,,,21.56,38.6
1609379243,6ec2600f-768a-4240-9575-0972fef6c76f,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,1990,,,21.6,38.59
1609379223,6ec2600f-768a-4240-9575-0972fef6c76f,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,1990,,,21.61,38.59
1609379218,6ec2600f-768a-4240-9575-0972fef6c76f,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,1990,,,21.57,38.58
1609378834,6ec2600f-768a-4240-9575-0972fef6c76f,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,1998,,,22.65,36.81
1609378774,6ec2600f-768a-4240-9575-0972fef6c76f,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,1998,,,22.74,37.39
1609378733,6ec2600f-768a-4240-9575-0972fef6c76f,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,1998,,,23.31,37.4
1262937506,c2e3081a-ba91-40cf-b2df-9885a24b37dc,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2013,8,31,22.56357,40.18338
1262937491,c2e3081a-ba91-40cf-b2df-9885a24b37dc,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2013,9,1,23.0433,40.3166
1020055939,66f6192f-6cc0-45fd-a2d1-e76f5ae3eab2,,Atheriniformes,Atherinidae,Atherina,Atherina boyeri,2014,9,6,23.9437,37.6699
1803984326,dc3bfd08-0141-45ae-9603-91ac50cdc33b,,Cypriniformes,Nemacheilidae,Barbatula,Barbatula barbatula,1971,8,3,22.0206,40.1967
5904060901,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus balcanicus,2025,10,10,23.051737,40.593005
52371,c2e3081a-ba91-40cf-b2df-9885a24b37dc,,Cypriniformes,Cyprinidae,Barbus,Barbus balcanicus,1939,6,2,22.04719,40.80059
4901431738,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus balcanicus,2024,6,21,22.443885,40.958359
4901358248,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus balcanicus,2024,6,21,22.44385,40.958491
3903178899,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus balcanicus,2022,8,17,22.105752,40.93778
1609380923,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus balcanicus,2012,,,21.855267,40.810611
1609380831,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus balcanicus,2012,,,22.197797,40.533108
1609380054,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus balcanicus,1894,,,21.72,39.97
1609380027,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus balcanicus,1894,,,21.78,40.1
1609379990,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus balcanicus,1894,,,21.62,40.07
1609379987,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus balcanicus,1894,,,21.3,39.98
1609379977,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus balcanicus,1894,,,21.47,40.08
1609379917,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus balcanicus,1894,,,21.51,40.1
1609379880,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus balcanicus,1894,,,21.17,40.24
1609379872,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus balcanicus,2008,,,21.7,40.9
1609379852,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus balcanicus,2008,,,21.17,40.7
1609379830,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus balcanicus,2007,,,21.65,40.87
5186001455,6aca6910-1f48-434d-ba57-a4a639ede7d9,,Cypriniformes,Cyprinidae,Barbus,Barbus cyclolepis,1982,7,3,22.21667,39.96667
5185990511,6aca6910-1f48-434d-ba57-a4a639ede7d9,,Cypriniformes,Cyprinidae,Barbus,Barbus cyclolepis,1990,8,28,24.68333,41.1
4855057562,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus cyclolepis,2024,5,5,24.861256,41.1982
3774915408,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cyprinidae,Barbus,Barbus cyclolepis,2011,9,26,24.861,41.1984
3774913386,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cyprinidae,Barbus,Barbus cyclolepis,2005,5,28,25.2127,41.1388
3774911573,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cyprinidae,Barbus,Barbus cyclolepis,2011,9,26,24.8893,41.3458
3774904690,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cyprinidae,Barbus,Barbus cyclolepis,2005,5,28,25.2001,41.089
3774900343,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cyprinidae,Barbus,Barbus cyclolepis,2011,9,26,24.5158,41.3303
3774849218,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cyprinidae,Barbus,Barbus cyclolepis,2011,9,26,25.4095,41.1911
1803997468,dc3bfd08-0141-45ae-9603-91ac50cdc33b,,Cypriniformes,Cyprinidae,Barbus,Barbus cyclolepis,1977,5,19,24.0667,41.15
1609380849,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus cyclolepis,2012,,,25.537486,41.137694
1609380603,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus cyclolepis,2010,,,26.274564,41.283847
1609380600,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus cyclolepis,2010,,,26.0722,41.052533
1609380598,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus cyclolepis,2010,,,26.055733,41.218053
1609380545,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus cyclolepis,2010,,,26.287511,41.161575
3902511166,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus macedonicus,2022,8,19,22.11675,40.907255
3774915959,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cyprinidae,Barbus,Barbus macedonicus,2011,11,25,21.4119,40.3343
3774878491,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cyprinidae,Barbus,Barbus macedonicus,2011,9,25,21.4092,40.3335
2856508186,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus macedonicus,2020,8,25,22.212751,39.584628
1609379908,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus macedonicus,1894,,,21.5,40.17
1609379007,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus macedonicus,2000,,,22.55,39.07
1609378945,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus macedonicus,2001,,,22.54,39.07
52346,c2e3081a-ba91-40cf-b2df-9885a24b37dc,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,1939,5,26,22.36669,37.4333
4903883629,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2024,6,20,21.854481,36.984061
4407265366,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2022,8,15,21.853501,36.983619
4407108448,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2022,8,15,21.85373,36.983598
4400275368,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2022,8,15,21.853577,36.983707
4400238059,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2023,8,16,21.824152,37.393229
4400025613,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2023,8,16,21.824302,37.39317
3923702713,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2022,9,24,21.854709,36.984134
3914377090,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2011,10,1,21,37
3774915564,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2011,10,1,22.1914,38.1841
3774914524,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2011,9,23,21.8463,38.7759
3774907530,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2011,10,1,22.1913,38.1848
3774903117,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2011,10,1,21.7832,37.6387
3774900016,9c0c7f86-142f-43e0-9162-3d1284cef41e,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2011,10,2,21.8417,37.0691
3355141553,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2021,7,21,21.978556,37.15775
1804012847,dc3bfd08-0141-45ae-9603-91ac50cdc33b,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,1977,8,5,22.05,37.4167
1609381016,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2012,,,21.79435,38.193533
1609381014,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2006,,,21.104769,39.765239
1609381005,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2012,,,21.323467,39.494161
1609381003,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2012,,,22.144086,37.814597
1609381002,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2012,,,21.941031,37.691869
1609380989,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2006,,,21.461553,39.535789
1609380984,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2012,,,22.074881,38.511508
1609380975,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2012,,,22.061239,37.477689
1609380958,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2012,,,21.261156,39.440864
1609380957,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2012,,,21.737361,39.031608
1609380953,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2012,,,21.431467,38.585536
1609380943,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2012,,,21.486556,39.32275
1609380911,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2012,,,21.650658,38.79755
1609380895,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2012,,,21.573189,39.001242
1609380888,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2012,,,21.714822,38.798731
1609380865,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2012,,,21.387922,39.166522
1609380851,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2012,,,20.996708,39.695869
1609379789,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2005,,,20.83,39.23
1609379416,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,1997,,,20.44,39.53
1609379410,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,1997,,,20.61,39.72
1609379315,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,1992,,,20.62,39.33
1609379160,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,1990,,,21.62,38.59
1609379061,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,1989,,,21.57,39
1609378856,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,1998,,,21.89,38.28
1609378827,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,1998,,,21.74,38.09
1609378811,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,1997,,,21.68,37.38
1609378801,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,1997,,,21.69,37.39
1609378799,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,1998,,,21.7,37.29
1609378786,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,1998,,,22.04,38.18
1609378780,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,1997,,,21.98,37.16
1609378773,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,1997,,,21.96,37.22
1609378763,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,1997,,,21.92,37.41
1609378712,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,1998,,,22.01,38.22
1609378711,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,1997,,,21.24,37.81
1609378706,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,1997,,,21.54,37.85
1609378681,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,1998,,,22.14,38.18
1609378642,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2000,,,21.93,36.99
1609378641,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,1998,,,21.79,38.2
1609378580,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,1998,,,21.9,37.87
1609378574,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,1997,,,21.54,37.67
1609378547,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2005,,,21.55,37.65
1609378533,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,2005,,,21.63,37.63
1609378497,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus peloponnesius,1997,,,22.14,37.36
1609380197,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus pergamonensis,2010,,,26.4,39.1
1609380192,6ec2600f-768a-4240-9575-0972fef6c76f,,Cypriniformes,Cyprinidae,Barbus,Barbus pergamonensis,2003,,,26.35,39.1
4950465224,50c9509d-22c7-4a22-a47d-8c48425ef4a7,,Cypriniformes,Cyprinidae,Barbus,Barbus prespensis,2024,9,22,20.76322,40.027773
